Date,Blood Type,Donations
2010-08-19,o,143
2010-08-20,o,270
2010-08-21,o,225
2010-08-22,o,763
2010-08-23,o,173
2010-08-24,o,280
2010-08-25,o,333
2010-08-26,o,367
2010-08-27,o,177
2010-08-28,o,269
2010-08-29,o,746
2010-08-30,o,229
2010-08-31,o,300
2010-09-01,o,223
2010-09-02,o,183
2010-09-03,o,311
2010-09-04,o,240
2010-09-05,o,672
2010-09-06,o,180
2010-09-07,o,245
2010-09-08,o,189
2010-09-09,o,98
2010-09-10,o,1
2010-09-11,o,6
2010-09-12,o,330
2010-09-13,o,165
2010-09-14,o,226
2010-09-15,o,288
2010-09-16,o,214
2010-09-17,o,240
2010-09-18,o,1094
2010-09-19,o,734
2010-09-20,o,303
2010-09-21,o,302
2010-09-22,o,423
2010-09-23,o,490
2010-09-24,o,485
2010-09-25,o,387
2010-09-26,o,866
2010-09-27,o,299
2010-09-28,o,491
2010-09-29,o,481
2010-09-30,o,488
2010-10-01,o,386
2010-10-02,o,502
2010-10-03,o,641
2010-10-04,o,387
2010-10-05,o,436
2010-10-06,o,613
2010-10-07,o,418
2010-10-08,o,358
2010-10-09,o,488
2010-10-10,o,716
2010-10-11,o,355
2010-10-12,o,412
2010-10-13,o,490
2010-10-14,o,526
2010-10-15,o,338
2010-10-16,o,449
2010-10-17,o,645
2010-10-18,o,489
2010-10-19,o,520
2010-10-20,o,656
2010-10-21,o,539
2010-10-22,o,190
2010-10-23,o,390
2010-10-24,o,841
2010-10-25,o,271
2010-10-26,o,429
2010-10-27,o,621
2010-10-28,o,443
2010-10-29,o,458
2010-10-30,o,309
2010-10-31,o,646
2010-11-01,o,447
2010-11-02,o,316
2010-11-03,o,380
2010-11-04,o,286
2010-11-05,o,311
2010-11-06,o,280
2010-11-07,o,512
2010-11-08,o,327
2010-11-09,o,493
2010-11-10,o,659
2010-11-11,o,607
2010-11-12,o,245
2010-11-13,o,313
2010-11-14,o,758
2010-11-15,o,308
2010-11-16,o,284
2010-11-17,o,25
2010-11-18,o,209
2010-11-19,o,265
2010-11-20,o,345
2010-11-21,o,584
2010-11-22,o,215
2010-11-23,o,409
2010-11-24,o,410
2010-11-25,o,646
2010-11-26,o,349
2010-11-27,o,329
2010-11-28,o,599
2010-11-29,o,346
2010-11-30,o,369
2010-12-01,o,412
2010-12-02,o,507
2010-12-03,o,369
2010-12-04,o,380
2010-12-05,o,784
2010-12-06,o,258
2010-12-07,o,193
2010-12-08,o,373
2010-12-09,o,326
2010-12-10,o,260
2010-12-11,o,332
2010-12-12,o,1101
2010-12-13,o,303
2010-12-14,o,538
2010-12-15,o,474
2010-12-16,o,613
2010-12-17,o,307
2010-12-18,o,362
2010-12-19,o,695
2010-12-20,o,352
2010-12-21,o,448
2010-12-22,o,413
2010-12-23,o,359
2010-12-24,o,201
2010-12-25,o,228
2010-12-26,o,523
2010-12-27,o,335
2010-12-28,o,287
2010-12-29,o,394
2010-12-30,o,368
2010-12-31,o,154
2011-01-01,o,247
2011-01-02,o,297
2011-01-03,o,207
2011-01-04,o,297
2011-01-05,o,474
2011-01-06,o,579
2011-01-07,o,376
2011-01-08,o,436
2011-01-09,o,676
2011-01-10,o,421
2011-01-11,o,548
2011-01-12,o,572
2011-01-13,o,604
2011-01-14,o,232
2011-01-15,o,321
2011-01-16,o,477
2011-01-17,o,535
2011-01-18,o,637
2011-01-19,o,612
2011-01-20,o,875
2011-01-21,o,519
2011-01-22,o,371
2011-01-23,o,505
2011-01-24,o,475
2011-01-25,o,648
2011-01-26,o,654
2011-01-27,o,718
2011-01-28,o,318
2011-01-29,o,355
2011-01-30,o,343
2011-01-31,o,269
2011-02-01,o,387
2011-02-02,o,274
2011-02-03,o,112
2011-02-04,o,211
2011-02-05,o,261
2011-02-06,o,251
2011-02-07,o,350
2011-02-08,o,403
2011-02-09,o,551
2011-02-10,o,604
2011-02-11,o,199
2011-02-12,o,701
2011-02-13,o,455
2011-02-14,o,350
2011-02-15,o,280
2011-02-16,o,704
2011-02-17,o,742
2011-02-18,o,352
2011-02-19,o,411
2011-02-20,o,659
2011-02-21,o,406
2011-02-22,o,460
2011-02-23,o,616
2011-02-24,o,738
2011-02-25,o,474
2011-02-26,o,594
2011-02-27,o,617
2011-02-28,o,334
2011-03-01,o,395
2011-03-02,o,426
2011-03-03,o,478
2011-03-04,o,266
2011-03-05,o,1054
2011-03-06,o,588
2011-03-07,o,558
2011-03-08,o,567
2011-03-09,o,683
2011-03-10,o,676
2011-03-11,o,406
2011-03-12,o,633
2011-03-13,o,581
2011-03-14,o,256
2011-03-15,o,566
2011-03-16,o,603
2011-03-17,o,516
2011-03-18,o,328
2011-03-19,o,443
2011-03-20,o,918
2011-03-21,o,308
2011-03-22,o,405
2011-03-23,o,534
2011-03-24,o,515
2011-03-25,o,479
2011-03-26,o,570
2011-03-27,o,1000
2011-03-28,o,276
2011-03-29,o,360
2011-03-30,o,483
2011-03-31,o,541
2011-04-01,o,380
2011-04-02,o,352
2011-04-03,o,645
2011-04-04,o,303
2011-04-05,o,463
2011-04-06,o,412
2011-04-07,o,584
2011-04-08,o,298
2011-04-09,o,528
2011-04-10,o,932
2011-04-11,o,369
2011-04-12,o,498
2011-04-13,o,588
2011-04-14,o,411
2011-04-15,o,343
2011-04-16,o,564
2011-04-17,o,687
2011-04-18,o,326
2011-04-19,o,370
2011-04-20,o,384
2011-04-21,o,422
2011-04-22,o,349
2011-04-23,o,464
2011-04-24,o,920
2011-04-25,o,284
2011-04-26,o,403
2011-04-27,o,379
2011-04-28,o,518
2011-04-29,o,241
2011-04-30,o,289
2011-05-01,o,1127
2011-05-02,o,266
2011-05-03,o,233
2011-05-04,o,351
2011-05-05,o,296
2011-05-06,o,287
2011-05-07,o,453
2011-05-08,o,607
2011-05-09,o,253
2011-05-10,o,412
2011-05-11,o,411
2011-05-12,o,383
2011-05-13,o,222
2011-05-14,o,312
2011-05-15,o,541
2011-05-16,o,254
2011-05-17,o,891
2011-05-18,o,433
2011-05-19,o,480
2011-05-20,o,296
2011-05-21,o,363
2011-05-22,o,588
2011-05-23,o,288
2011-05-24,o,455
2011-05-25,o,473
2011-05-26,o,351
2011-05-27,o,321
2011-05-28,o,313
2011-05-29,o,473
2011-05-30,o,234
2011-05-31,o,400
2011-06-01,o,360
2011-06-02,o,572
2011-06-03,o,329
2011-06-04,o,432
2011-06-05,o,388
2011-06-06,o,208
2011-06-07,o,353
2011-06-08,o,430
2011-06-09,o,359
2011-06-10,o,290
2011-06-11,o,445
2011-06-12,o,968
2011-06-13,o,220
2011-06-14,o,702
2011-06-15,o,681
2011-06-16,o,585
2011-06-17,o,329
2011-06-18,o,508
2011-06-19,o,593
2011-06-20,o,362
2011-06-21,o,526
2011-06-22,o,1073
2011-06-23,o,495
2011-06-24,o,423
2011-06-25,o,774
2011-06-26,o,923
2011-06-27,o,319
2011-06-28,o,587
2011-06-29,o,423
2011-06-30,o,545
2011-07-01,o,395
2011-07-02,o,419
2011-07-03,o,572
2011-07-04,o,310
2011-07-05,o,555
2011-07-06,o,625
2011-07-07,o,615
2011-07-08,o,236
2011-07-09,o,764
2011-07-10,o,744
2011-07-11,o,396
2011-07-12,o,535
2011-07-13,o,503
2011-07-14,o,486
2011-07-15,o,314
2011-07-16,o,402
2011-07-17,o,897
2011-07-18,o,360
2011-07-19,o,669
2011-07-20,o,736
2011-07-21,o,516
2011-07-22,o,462
2011-07-23,o,656
2011-07-24,o,729
2011-07-25,o,443
2011-07-26,o,780
2011-07-27,o,745
2011-07-28,o,765
2011-07-29,o,521
2011-07-30,o,695
2011-07-31,o,1042
2011-08-01,o,193
2011-08-02,o,339
2011-08-03,o,423
2011-08-04,o,380
2011-08-05,o,313
2011-08-06,o,171
2011-08-07,o,1151
2011-08-08,o,124
2011-08-09,o,262
2011-08-10,o,214
2011-08-11,o,361
2011-08-12,o,264
2011-08-13,o,371
2011-08-14,o,685
2011-08-15,o,157
2011-08-16,o,313
2011-08-17,o,472
2011-08-18,o,337
2011-08-19,o,321
2011-08-20,o,480
2011-08-21,o,829
2011-08-22,o,233
2011-08-23,o,229
2011-08-24,o,320
2011-08-25,o,331
2011-08-26,o,404
2011-08-27,o,257
2011-08-28,o,669
2011-08-29,o,101
2011-08-30,o,10
2011-08-31,o,25
2011-09-01,o,139
2011-09-02,o,233
2011-09-03,o,330
2011-09-04,o,698
2011-09-05,o,230
2011-09-06,o,331
2011-09-07,o,484
2011-09-08,o,533
2011-09-09,o,405
2011-09-10,o,589
2011-09-11,o,662
2011-09-12,o,219
2011-09-13,o,811
2011-09-14,o,592
2011-09-15,o,410
2011-09-16,o,261
2011-09-17,o,261
2011-09-18,o,839
2011-09-19,o,346
2011-09-20,o,571
2011-09-21,o,656
2011-09-22,o,421
2011-09-23,o,329
2011-09-24,o,889
2011-09-25,o,915
2011-09-26,o,343
2011-09-27,o,416
2011-09-28,o,524
2011-09-29,o,586
2011-09-30,o,440
2011-10-01,o,437
2011-10-02,o,627
2011-10-03,o,420
2011-10-04,o,516
2011-10-05,o,582
2011-10-06,o,481
2011-10-07,o,435
2011-10-08,o,342
2011-10-09,o,853
2011-10-10,o,415
2011-10-11,o,551
2011-10-12,o,531
2011-10-13,o,667
2011-10-14,o,423
2011-10-15,o,388
2011-10-16,o,545
2011-10-17,o,446
2011-10-18,o,695
2011-10-19,o,919
2011-10-20,o,776
2011-10-21,o,536
2011-10-22,o,475
2011-10-23,o,762
2011-10-24,o,368
2011-10-25,o,449
2011-10-26,o,412
2011-10-27,o,514
2011-10-28,o,291
2011-10-29,o,425
2011-10-30,o,596
2011-10-31,o,246
2011-11-01,o,333
2011-11-02,o,440
2011-11-03,o,448
2011-11-04,o,344
2011-11-05,o,200
2011-11-06,o,131
2011-11-07,o,170
2011-11-08,o,234
2011-11-09,o,418
2011-11-10,o,740
2011-11-11,o,506
2011-11-12,o,753
2011-11-13,o,745
2011-11-14,o,335
2011-11-15,o,474
2011-11-16,o,585
2011-11-17,o,741
2011-11-18,o,479
2011-11-19,o,532
2011-11-20,o,732
2011-11-21,o,356
2011-11-22,o,388
2011-11-23,o,657
2011-11-24,o,364
2011-11-25,o,304
2011-11-26,o,423
2011-11-27,o,742
2011-11-28,o,213
2011-11-29,o,456
2011-11-30,o,492
2011-12-01,o,472
2011-12-02,o,431
2011-12-03,o,289
2011-12-04,o,1123
2011-12-05,o,266
2011-12-06,o,422
2011-12-07,o,507
2011-12-08,o,571
2011-12-09,o,280
2011-12-10,o,457
2011-12-11,o,638
2011-12-12,o,278
2011-12-13,o,394
2011-12-14,o,533
2011-12-15,o,667
2011-12-16,o,310
2011-12-17,o,354
2011-12-18,o,707
2011-12-19,o,273
2011-12-20,o,547
2011-12-21,o,465
2011-12-22,o,360
2011-12-23,o,269
2011-12-24,o,351
2011-12-25,o,300
2011-12-26,o,326
2011-12-27,o,334
2011-12-28,o,391
2011-12-29,o,410
2011-12-30,o,343
2011-12-31,o,461
2012-01-01,o,519
2012-01-02,o,312
2012-01-03,o,334
2012-01-04,o,373
2012-01-05,o,575
2012-01-06,o,312
2012-01-07,o,374
2012-01-08,o,636
2012-01-09,o,250
2012-01-10,o,463
2012-01-11,o,815
2012-01-12,o,751
2012-01-13,o,413
2012-01-14,o,500
2012-01-15,o,467
2012-01-16,o,414
2012-01-17,o,564
2012-01-18,o,822
2012-01-19,o,834
2012-01-20,o,256
2012-01-21,o,315
2012-01-22,o,297
2012-01-23,o,227
2012-01-24,o,177
2012-01-25,o,322
2012-01-26,o,438
2012-01-27,o,809
2012-01-28,o,1178
2012-01-29,o,427
2012-01-30,o,437
2012-01-31,o,467
2012-02-01,o,441
2012-02-02,o,475
2012-02-03,o,293
2012-02-04,o,270
2012-02-05,o,485
2012-02-06,o,314
2012-02-07,o,795
2012-02-08,o,392
2012-02-09,o,490
2012-02-10,o,194
2012-02-11,o,479
2012-02-12,o,499
2012-02-13,o,370
2012-02-14,o,439
2012-02-15,o,434
2012-02-16,o,664
2012-02-17,o,387
2012-02-18,o,550
2012-02-19,o,884
2012-02-20,o,357
2012-02-21,o,508
2012-02-22,o,554
2012-02-23,o,603
2012-02-24,o,397
2012-02-25,o,874
2012-02-26,o,697
2012-02-27,o,367
2012-02-28,o,744
2012-02-29,o,676
2012-03-01,o,523
2012-03-02,o,414
2012-03-03,o,451
2012-03-04,o,818
2012-03-05,o,251
2012-03-06,o,569
2012-03-07,o,638
2012-03-08,o,538
2012-03-09,o,207
2012-03-10,o,355
2012-03-11,o,648
2012-03-12,o,327
2012-03-13,o,698
2012-03-14,o,437
2012-03-15,o,464
2012-03-16,o,243
2012-03-17,o,369
2012-03-18,o,1099
2012-03-19,o,347
2012-03-20,o,524
2012-03-21,o,650
2012-03-22,o,543
2012-03-23,o,384
2012-03-24,o,409
2012-03-25,o,773
2012-03-26,o,424
2012-03-27,o,520
2012-03-28,o,638
2012-03-29,o,456
2012-03-30,o,273
2012-03-31,o,368
2012-04-01,o,639
2012-04-02,o,424
2012-04-03,o,253
2012-04-04,o,415
2012-04-05,o,656
2012-04-06,o,264
2012-04-07,o,363
2012-04-08,o,851
2012-04-09,o,417
2012-04-10,o,517
2012-04-11,o,176
2012-04-12,o,465
2012-04-13,o,346
2012-04-14,o,511
2012-04-15,o,1070
2012-04-16,o,370
2012-04-17,o,509
2012-04-18,o,422
2012-04-19,o,455
2012-04-20,o,339
2012-04-21,o,348
2012-04-22,o,1051
2012-04-23,o,350
2012-04-24,o,390
2012-04-25,o,422
2012-04-26,o,368
2012-04-27,o,272
2012-04-28,o,383
2012-04-29,o,772
2012-04-30,o,372
2012-05-01,o,1107
2012-05-02,o,429
2012-05-03,o,562
2012-05-04,o,316
2012-05-05,o,1057
2012-05-06,o,585
2012-05-07,o,273
2012-05-08,o,344
2012-05-09,o,451
2012-05-10,o,459
2012-05-11,o,319
2012-05-12,o,452
2012-05-13,o,883
2012-05-14,o,364
2012-05-15,o,589
2012-05-16,o,406
2012-05-17,o,511
2012-05-18,o,372
2012-05-19,o,312
2012-05-20,o,730
2012-05-21,o,248
2012-05-22,o,383
2012-05-23,o,468
2012-05-24,o,372
2012-05-25,o,471
2012-05-26,o,347
2012-05-27,o,704
2012-05-28,o,252
2012-05-29,o,403
2012-05-30,o,380
2012-05-31,o,368
2012-06-01,o,256
2012-06-02,o,216
2012-06-03,o,495
2012-06-04,o,241
2012-06-05,o,396
2012-06-06,o,529
2012-06-07,o,403
2012-06-08,o,317
2012-06-09,o,505
2012-06-10,o,713
2012-06-11,o,297
2012-06-12,o,440
2012-06-13,o,692
2012-06-14,o,946
2012-06-15,o,369
2012-06-16,o,619
2012-06-17,o,710
2012-06-18,o,402
2012-06-19,o,435
2012-06-20,o,522
2012-06-21,o,687
2012-06-22,o,417
2012-06-23,o,844
2012-06-24,o,766
2012-06-25,o,379
2012-06-26,o,456
2012-06-27,o,576
2012-06-28,o,583
2012-06-29,o,378
2012-06-30,o,474
2012-07-01,o,730
2012-07-02,o,306
2012-07-03,o,562
2012-07-04,o,569
2012-07-05,o,483
2012-07-06,o,495
2012-07-07,o,560
2012-07-08,o,908
2012-07-09,o,464
2012-07-10,o,755
2012-07-11,o,714
2012-07-12,o,855
2012-07-13,o,604
2012-07-14,o,791
2012-07-15,o,1344
2012-07-16,o,555
2012-07-17,o,739
2012-07-18,o,896
2012-07-19,o,641
2012-07-20,o,374
2012-07-21,o,117
2012-07-22,o,762
2012-07-23,o,118
2012-07-24,o,162
2012-07-25,o,326
2012-07-26,o,269
2012-07-27,o,272
2012-07-28,o,182
2012-07-29,o,1047
2012-07-30,o,109
2012-07-31,o,258
2012-08-01,o,251
2012-08-02,o,194
2012-08-03,o,200
2012-08-04,o,339
2012-08-05,o,829
2012-08-06,o,117
2012-08-07,o,313
2012-08-08,o,335
2012-08-09,o,342
2012-08-10,o,208
2012-08-11,o,517
2012-08-12,o,978
2012-08-13,o,268
2012-08-14,o,307
2012-08-15,o,202
2012-08-16,o,253
2012-08-17,o,187
2012-08-18,o,71
2012-08-19,o,13
2012-08-20,o,16
2012-08-21,o,152
2012-08-22,o,222
2012-08-23,o,312
2012-08-24,o,325
2012-08-25,o,373
2012-08-26,o,961
2012-08-27,o,294
2012-08-28,o,453
2012-08-29,o,469
2012-08-30,o,363
2012-08-31,o,520
2012-09-01,o,343
2012-09-02,o,801
2012-09-03,o,317
2012-09-04,o,349
2012-09-05,o,406
2012-09-06,o,544
2012-09-07,o,296
2012-09-08,o,1121
2012-09-09,o,831
2012-09-10,o,368
2012-09-11,o,2188
2012-09-12,o,388
2012-09-13,o,538
2012-09-14,o,382
2012-09-15,o,336
2012-09-16,o,659
2012-09-17,o,156
2012-09-18,o,402
2012-09-19,o,522
2012-09-20,o,492
2012-09-21,o,306
2012-09-22,o,476
2012-09-23,o,699
2012-09-24,o,248
2012-09-25,o,396
2012-09-26,o,574
2012-09-27,o,533
2012-09-28,o,460
2012-09-29,o,456
2012-09-30,o,517
2012-10-01,o,255
2012-10-02,o,379
2012-10-03,o,376
2012-10-04,o,494
2012-10-05,o,214
2012-10-06,o,520
2012-10-07,o,982
2012-10-08,o,339
2012-10-09,o,475
2012-10-10,o,474
2012-10-11,o,487
2012-10-12,o,361
2012-10-13,o,341
2012-10-14,o,664
2012-10-15,o,329
2012-10-16,o,595
2012-10-17,o,520
2012-10-18,o,573
2012-10-19,o,371
2012-10-20,o,423
2012-10-21,o,813
2012-10-22,o,358
2012-10-23,o,575
2012-10-24,o,537
2012-10-25,o,313
2012-10-26,o,33
2012-10-27,o,203
2012-10-28,o,674
2012-10-29,o,213
2012-10-30,o,286
2012-10-31,o,485
2012-11-01,o,309
2012-11-02,o,443
2012-11-03,o,372
2012-11-04,o,1302
2012-11-05,o,427
2012-11-06,o,528
2012-11-07,o,645
2012-11-08,o,614
2012-11-09,o,355
2012-11-10,o,532
2012-11-11,o,507
2012-11-12,o,289
2012-11-13,o,380
2012-11-14,o,243
2012-11-15,o,214
2012-11-16,o,330
2012-11-17,o,396
2012-11-18,o,1017
2012-11-19,o,350
2012-11-20,o,536
2012-11-21,o,493
2012-11-22,o,508
2012-11-23,o,396
2012-11-24,o,582
2012-11-25,o,662
2012-11-26,o,372
2012-11-27,o,489
2012-11-28,o,443
2012-11-29,o,580
2012-11-30,o,398
2012-12-01,o,335
2012-12-02,o,806
2012-12-03,o,214
2012-12-04,o,388
2012-12-05,o,528
2012-12-06,o,487
2012-12-07,o,342
2012-12-08,o,362
2012-12-09,o,787
2012-12-10,o,296
2012-12-11,o,444
2012-12-12,o,517
2012-12-13,o,511
2012-12-14,o,345
2012-12-15,o,311
2012-12-16,o,878
2012-12-17,o,327
2012-12-18,o,509
2012-12-19,o,549
2012-12-20,o,485
2012-12-21,o,315
2012-12-22,o,302
2012-12-23,o,477
2012-12-24,o,232
2012-12-25,o,298
2012-12-26,o,230
2012-12-27,o,330
2012-12-28,o,298
2012-12-29,o,466
2012-12-30,o,661
2012-12-31,o,241
2013-01-01,o,366
2013-01-02,o,318
2013-01-03,o,432
2013-01-04,o,194
2013-01-05,o,349
2013-01-06,o,763
2013-01-07,o,255
2013-01-08,o,447
2013-01-09,o,508
2013-01-10,o,422
2013-01-11,o,304
2013-01-12,o,631
2013-01-13,o,579
2013-01-14,o,433
2013-01-15,o,600
2013-01-16,o,791
2013-01-17,o,688
2013-01-18,o,490
2013-01-19,o,497
2013-01-20,o,693
2013-01-21,o,483
2013-01-22,o,680
2013-01-23,o,691
2013-01-24,o,227
2013-01-25,o,288
2013-01-26,o,541
2013-01-27,o,1048
2013-01-28,o,387
2013-01-29,o,440
2013-01-30,o,672
2013-01-31,o,498
2013-02-01,o,227
2013-02-02,o,352
2013-02-03,o,567
2013-02-04,o,314
2013-02-05,o,420
2013-02-06,o,584
2013-02-07,o,596
2013-02-08,o,352
2013-02-09,o,428
2013-02-10,o,246
2013-02-11,o,287
2013-02-12,o,242
2013-02-13,o,367
2013-02-14,o,521
2013-02-15,o,339
2013-02-16,o,572
2013-02-17,o,571
2013-02-18,o,440
2013-02-19,o,508
2013-02-20,o,630
2013-02-21,o,501
2013-02-22,o,339
2013-02-23,o,609
2013-02-24,o,506
2013-02-25,o,357
2013-02-26,o,513
2013-02-27,o,613
2013-02-28,o,522
2013-03-01,o,285
2013-03-02,o,939
2013-03-03,o,727
2013-03-04,o,230
2013-03-05,o,599
2013-03-06,o,832
2013-03-07,o,654
2013-03-08,o,429
2013-03-09,o,546
2013-03-10,o,985
2013-03-11,o,306
2013-03-12,o,628
2013-03-13,o,660
2013-03-14,o,602
2013-03-15,o,504
2013-03-16,o,569
2013-03-17,o,1082
2013-03-18,o,396
2013-03-19,o,584
2013-03-20,o,672
2013-03-21,o,547
2013-03-22,o,291
2013-03-23,o,444
2013-03-24,o,803
2013-03-25,o,404
2013-03-26,o,512
2013-03-27,o,473
2013-03-28,o,469
2013-03-29,o,423
2013-03-30,o,325
2013-03-31,o,475
2013-04-01,o,267
2013-04-02,o,448
2013-04-03,o,364
2013-04-04,o,466
2013-04-05,o,381
2013-04-06,o,533
2013-04-07,o,910
2013-04-08,o,319
2013-04-09,o,425
2013-04-10,o,555
2013-04-11,o,438
2013-04-12,o,335
2013-04-13,o,418
2013-04-14,o,861
2013-04-15,o,326
2013-04-16,o,525
2013-04-17,o,374
2013-04-18,o,532
2013-04-19,o,403
2013-04-20,o,491
2013-04-21,o,989
2013-04-22,o,346
2013-04-23,o,360
2013-04-24,o,503
2013-04-25,o,544
2013-04-26,o,342
2013-04-27,o,387
2013-04-28,o,836
2013-04-29,o,379
2013-04-30,o,424
2013-05-01,o,1361
2013-05-02,o,208
2013-05-03,o,250
2013-05-04,o,209
2013-05-05,o,0
2013-05-06,o,131
2013-05-07,o,239
2013-05-08,o,571
2013-05-09,o,609
2013-05-10,o,276
2013-05-11,o,545
2013-05-12,o,781
2013-05-13,o,373
2013-05-14,o,693
2013-05-15,o,568
2013-05-16,o,500
2013-05-17,o,385
2013-05-18,o,597
2013-05-19,o,885
2013-05-20,o,311
2013-05-21,o,634
2013-05-22,o,534
2013-05-23,o,420
2013-05-24,o,975
2013-05-25,o,681
2013-05-26,o,730
2013-05-27,o,398
2013-05-28,o,435
2013-05-29,o,450
2013-05-30,o,647
2013-05-31,o,486
2013-06-01,o,413
2013-06-02,o,622
2013-06-03,o,287
2013-06-04,o,444
2013-06-05,o,577
2013-06-06,o,440
2013-06-07,o,263
2013-06-08,o,258
2013-06-09,o,664
2013-06-10,o,338
2013-06-11,o,481
2013-06-12,o,554
2013-06-13,o,484
2013-06-14,o,482
2013-06-15,o,515
2013-06-16,o,883
2013-06-17,o,517
2013-06-18,o,660
2013-06-19,o,613
2013-06-20,o,680
2013-06-21,o,423
2013-06-22,o,728
2013-06-23,o,883
2013-06-24,o,329
2013-06-25,o,531
2013-06-26,o,460
2013-06-27,o,479
2013-06-28,o,442
2013-06-29,o,454
2013-06-30,o,812
2013-07-01,o,555
2013-07-02,o,667
2013-07-03,o,707
2013-07-04,o,658
2013-07-05,o,436
2013-07-06,o,1045
2013-07-07,o,1366
2013-07-08,o,558
2013-07-09,o,511
2013-07-10,o,119
2013-07-11,o,151
2013-07-12,o,236
2013-07-13,o,219
2013-07-14,o,1238
2013-07-15,o,196
2013-07-16,o,447
2013-07-17,o,541
2013-07-18,o,493
2013-07-19,o,373
2013-07-20,o,280
2013-07-21,o,915
2013-07-22,o,224
2013-07-23,o,329
2013-07-24,o,721
2013-07-25,o,279
2013-07-26,o,244
2013-07-27,o,494
2013-07-28,o,1185
2013-07-29,o,114
2013-07-30,o,285
2013-07-31,o,485
2013-08-01,o,271
2013-08-02,o,181
2013-08-03,o,295
2013-08-04,o,1031
2013-08-05,o,171
2013-08-06,o,223
2013-08-07,o,94
2013-08-08,o,8
2013-08-09,o,6
2013-08-10,o,201
2013-08-11,o,465
2013-08-12,o,186
2013-08-13,o,303
2013-08-14,o,568
2013-08-15,o,381
2013-08-16,o,460
2013-08-17,o,398
2013-08-18,o,1108
2013-08-19,o,268
2013-08-20,o,646
2013-08-21,o,652
2013-08-22,o,517
2013-08-23,o,439
2013-08-24,o,446
2013-08-25,o,596
2013-08-26,o,370
2013-08-27,o,570
2013-08-28,o,697
2013-08-29,o,588
2013-08-30,o,333
2013-08-31,o,657
2013-09-01,o,585
2013-09-02,o,258
2013-09-03,o,456
2013-09-04,o,599
2013-09-05,o,436
2013-09-06,o,214
2013-09-07,o,1116
2013-09-08,o,738
2013-09-09,o,325
2013-09-10,o,549
2013-09-11,o,606
2013-09-12,o,591
2013-09-13,o,420
2013-09-14,o,375
2013-09-15,o,642
2013-09-16,o,461
2013-09-17,o,314
2013-09-18,o,718
2013-09-19,o,659
2013-09-20,o,338
2013-09-21,o,544
2013-09-22,o,943
2013-09-23,o,355
2013-09-24,o,758
2013-09-25,o,571
2013-09-26,o,410
2013-09-27,o,411
2013-09-28,o,537
2013-09-29,o,1036
2013-09-30,o,255
2013-10-01,o,509
2013-10-02,o,454
2013-10-03,o,471
2013-10-04,o,308
2013-10-05,o,620
2013-10-06,o,757
2013-10-07,o,361
2013-10-08,o,535
2013-10-09,o,614
2013-10-10,o,494
2013-10-11,o,395
2013-10-12,o,567
2013-10-13,o,790
2013-10-14,o,209
2013-10-15,o,63
2013-10-16,o,161
2013-10-17,o,622
2013-10-18,o,192
2013-10-19,o,545
2013-10-20,o,875
2013-10-21,o,501
2013-10-22,o,544
2013-10-23,o,689
2013-10-24,o,515
2013-10-25,o,684
2013-10-26,o,606
2013-10-27,o,800
2013-10-28,o,398
2013-10-29,o,422
2013-10-30,o,596
2013-10-31,o,393
2013-11-01,o,269
2013-11-02,o,497
2013-11-03,o,580
2013-11-04,o,196
2013-11-05,o,228
2013-11-06,o,303
2013-11-07,o,536
2013-11-08,o,315
2013-11-09,o,336
2013-11-10,o,843
2013-11-11,o,386
2013-11-12,o,454
2013-11-13,o,585
2013-11-14,o,688
2013-11-15,o,467
2013-11-16,o,413
2013-11-17,o,501
2013-11-18,o,246
2013-11-19,o,402
2013-11-20,o,616
2013-11-21,o,468
2013-11-22,o,322
2013-11-23,o,379
2013-11-24,o,878
2013-11-25,o,277
2013-11-26,o,435
2013-11-27,o,473
2013-11-28,o,500
2013-11-29,o,464
2013-11-30,o,388
2013-12-01,o,971
2013-12-02,o,228
2013-12-03,o,385
2013-12-04,o,702
2013-12-05,o,554
2013-12-06,o,340
2013-12-07,o,528
2013-12-08,o,707
2013-12-09,o,280
2013-12-10,o,568
2013-12-11,o,601
2013-12-12,o,582
2013-12-13,o,280
2013-12-14,o,405
2013-12-15,o,986
2013-12-16,o,282
2013-12-17,o,556
2013-12-18,o,555
2013-12-19,o,457
2013-12-20,o,371
2013-12-21,o,526
2013-12-22,o,835
2013-12-23,o,308
2013-12-24,o,400
2013-12-25,o,292
2013-12-26,o,216
2013-12-27,o,411
2013-12-28,o,445
2013-12-29,o,677
2013-12-30,o,291
2013-12-31,o,334
2014-01-01,o,544
2014-01-02,o,297
2014-01-03,o,241
2014-01-04,o,461
2014-01-05,o,543
2014-01-06,o,281
2014-01-07,o,560
2014-01-08,o,649
2014-01-09,o,556
2014-01-10,o,360
2014-01-11,o,614
2014-01-12,o,820
2014-01-13,o,357
2014-01-14,o,373
2014-01-15,o,493
2014-01-16,o,600
2014-01-17,o,1052
2014-01-18,o,501
2014-01-19,o,693
2014-01-20,o,502
2014-01-21,o,704
2014-01-22,o,874
2014-01-23,o,618
2014-01-24,o,372
2014-01-25,o,565
2014-01-26,o,510
2014-01-27,o,382
2014-01-28,o,595
2014-01-29,o,700
2014-01-30,o,474
2014-01-31,o,164
2014-02-01,o,243
2014-02-02,o,237
2014-02-03,o,366
2014-02-04,o,381
2014-02-05,o,495
2014-02-06,o,538
